reflectance_365nm_percent,reflectance_405nm_percent,reflectance_430nm_percent,reflectance_450nm_percent,reflectance_470nm_percent,reflectance_490nm_percent,reflectance_515nm_percent,reflectance_540nm_percent,reflectance_570nm_percent,reflectance_590nm_percent,reflectance_630nm_percent,reflectance_645nm_percent,reflectance_660nm_percent,reflectance_690nm_percent,reflectance_780nm_percent,reflectance_850nm_percent,reflectance_880nm_percent,reflectance_940nm_percent,reflectance_970nm_percent,class,sample_id
58.054436,48.162426,52.001865,61.560356,68.628746,77.83913,76.6323,72.00612,71.44959,75.78415,82.83073,84.14494,68.145615,65.786736,67.196045,66.223045,71.35447,65.47623,62.15016,0,131.0
56.62971,45.286556,47.2787,57.830303,65.139305,70.46791,69.71057,64.28182,71.11702,75.74663,82.00413,82.881996,72.61628,70.331154,68.77822,67.16637,69.77745,62.540115,60.88992,0,132.0
61.90526,48.503376,48.948048,56.34986,59.451614,59.225307,56.441307,51.1769,55.291195,72.18158,77.96163,79.43142,77.00721,70.718994,73.60311,69.39726,71.234024,60.719246,65.35446,0,133.0
51.119812,42.86992,48.129375,59.37089,69.225044,77.71801,74.05621,73.802795,67.684235,68.979385,79.12584,80.85388,59.43432,61.58085,60.833073,60.8378,65.86827,57.894093,54.758614,0,134.0
60.70298,45.9073,44.361122,53.06211,62.16896,76.29762,70.96205,67.83032,64.46277,70.31088,78.64235,80.05427,56.76011,58.504898,57.984753,58.137203,65.14199,57.137817,53.863216,0,135.0
61.970585,50.685917,47.003292,52.483223,59.333027,67.14012,57.718407,55.040997,53.534256,66.57631,75.68755,77.39507,65.72394,57.60804,61.30426,60.442097,63.557106,54.510277,57.12657,0,136.0
58.599632,49.626305,51.61097,63.51558,72.18619,76.38495,68.34509,63.89033,60.99387,69.09434,78.24539,79.79015,65.990814,58.163486,58.811424,57.728523,61.858337,56.71174,53.838795,0,137.0
51.306503,41.754246,47.264732,58.974117,67.0192,74.47244,78.093185,76.149,72.303154,72.44389,79.860916,81.40212,65.07984,61.873585,59.364147,58.498528,63.84399,57.458187,53.207077,0,138.0
55.299217,44.842304,46.268173,56.135338,66.5144,69.85145,64.34007,60.51784,61.35786,71.67096,79.6823,81.439835,61.722584,64.347336,62.955074,63.053364,68.44427,61.051327,57.797657,0,139.0
60.72712,54.04585,62.760437,70.550934,73.13789,78.15613,72.42291,69.075035,64.92604,72.424576,81.54929,83.14671,66.859184,64.057465,61.34655,59.342648,63.900005,56.43483,51.874786,0,140.0
66.55722,55.90091,59.76039,65.45755,68.86258,74.09795,70.57368,64.145164,66.010574,73.42313,81.90652,83.173096,67.4261,64.93832,64.96557,64.13684,67.14297,63.422005,59.379395,0,141.0
58.160583,47.57935,51.055813,61.562202,70.53326,79.19067,73.03272,68.95976,67.71011,74.715385,81.788155,82.67228,62.190796,62.44442,62.218117,61.673336,66.81576,62.46376,57.97636,0,142.0
54.656017,44.148174,43.920704,51.777195,60.71864,67.4445,62.35553,58.971447,58.511246,69.55429,77.19565,78.72494,71.991615,63.485313,68.459526,68.49821,70.33682,65.16934,66.37781,0,143.0
55.287964,44.337826,47.493053,56.223732,62.671017,63.9104,65.38193,64.23898,64.65832,74.80341,81.902084,83.43477,71.03027,65.01009,64.773994,63.816025,68.325455,65.64946,61.24929,0,144.0
54.754925,41.540222,41.55943,51.574314,59.13317,69.39366,66.7264,61.787403,63.541447,73.35345,80.84972,81.82445,63.594334,63.465984,63.30826,62.89374,68.85268,63.908375,60.555065,0,145.0
52.774723,44.267975,50.557465,62.0025,69.31003,70.891365,73.077324,71.06292,75.91262,75.26848,81.735146,82.55939,73.717094,76.20507,72.20633,72.49428,74.57805,66.44383,66.38368,0,146.0
55.341602,46.921055,50.45097,58.487232,63.740913,70.83293,69.24617,64.94567,65.17768,68.34805,77.67297,79.260704,64.98398,65.28061,63.63751,63.858368,66.91552,59.57877,58.963203,0,147.0
56.21469,45.708786,48.40595,58.12757,65.21742,73.03423,72.31147,69.47646,69.092384,72.968025,81.71713,83.189606,53.108948,57.573135,56.76846,57.178776,64.48735,55.173027,51.242268,0,148.0
56.586586,42.547157,43.666668,53.53192,63.35019,75.17289,72.88378,65.84648,71.36365,77.812096,83.60153,84.1233,67.74322,68.97921,70.60914,69.294044,73.531654,68.09454,66.947136,0,149.0
52.742123,43.961193,51.38355,63.980587,71.845055,79.87278,71.4086,70.95698,65.08794,69.06013,78.823204,80.135895,62.168682,65.53929,63.51806,63.34114,66.94934,61.54077,58.687054,0,150.0
65.308556,54.66529,58.18864,65.18366,67.46762,74.25697,76.043144,70.836136,75.5217,78.205444,83.42897,84.04445,71.47164,73.74386,72.79663,71.4549,72.54159,66.20915,64.28999,0,151.0
55.79694,46.85492,46.564987,53.608696,61.422062,67.95689,61.206966,59.87799,57.542313,69.633026,78.41844,79.9259,60.818447,63.976826,63.590824,62.832714,66.59508,63.07717,59.43041,0,152.0
63.641888,54.825848,50.87008,55.41422,61.03398,61.179523,53.39468,49.926456,48.735012,62.35953,72.58183,74.39996,67.08707,56.5307,60.00678,57.643394,59.423668,57.884865,57.1697,0,153.0
55.94012,48.911217,54.91382,62.585007,68.83744,77.93995,76.744026,74.543724,72.4757,73.7028,81.36666,82.91763,55.606915,59.101223,56.398243,55.85658,63.87987,56.543816,51.56023,0,154.0
64.205894,52.281475,49.528442,56.073944,62.392776,70.95184,70.3693,67.23985,69.29909,79.322365,84.34182,85.30678,73.925606,67.75629,72.24949,70.49666,72.366486,68.673965,66.94152,0,155.0
56.490433,42.089973,40.02314,48.356583,57.97525,72.064384,72.80828,70.649574,67.63897,72.981445,79.065094,80.365005,60.19553,63.482784,64.69801,64.8807,68.68149,64.18175,60.327053,0,156.0
65.6967,55.001785,59.342533,63.960754,68.86311,75.09568,72.73109,72.33781,67.71856,72.0043,80.29585,81.832954,68.548035,68.270966,67.18171,66.54901,68.492455,63.018955,60.110397,0,157.0
56.338703,46.520405,48.55741,58.87223,67.455864,75.97875,72.524,65.61608,70.013824,74.753044,81.31525,82.03918,63.25116,66.0106,67.988396,67.60918,71.53957,65.568474,63.28255,0,158.0
50.090122,41.257183,42.716362,51.507687,60.53884,68.92898,64.611534,61.69301,61.23761,70.27827,78.9434,80.66023,61.383404,59.80258,60.964687,59.16407,65.12455,62.44825,57.467587,0,159.0
56.92693,49.02445,53.16356,63.97192,70.88207,77.20748,74.07707,71.497765,69.33506,71.48891,80.62302,82.01163,60.879147,63.55556,63.775986,64.69055,69.24483,61.740196,58.92924,0,160.0
58.422447,47.97944,52.249825,66.51365,74.21734,75.18378,70.15896,67.46242,68.02591,71.471565,79.20428,80.26074,69.31886,69.879875,68.409645,67.43326,69.201965,65.455956,62.09572,0,161.0
66.88685,57.573147,56.00193,60.789387,66.274124,69.97755,65.26403,64.399155,62.924152,69.61664,78.03091,79.48109,63.4515,62.058388,61.673283,61.205746,64.2493,58.05998,55.77721,0,162.0
51.449097,41.4369,41.63969,50.399284,61.618816,69.89035,68.43789,65.700134,70.532715,76.3554,82.7962,83.989265,77.45027,72.68063,73.49525,72.7462,73.49626,67.87716,66.69833,0,163.0
65.18594,55.672775,58.11347,65.88736,68.67526,73.46491,72.470924,68.41389,71.06943,75.1261,81.57069,83.10455,71.88434,69.90568,68.91204,68.4794,71.01967,66.17921,61.98828,0,164.0
52.715366,41.87127,46.68022,58.950764,67.19056,69.78592,69.58233,66.55328,70.716415,76.48526,83.442924,84.8272,63.653915,68.416115,63.855827,66.55762,72.56494,55.01761,57.56323,0,165.0
56.358253,48.988197,54.069687,61.620926,67.657646,76.973816,70.1756,69.12127,61.973488,66.54755,77.33357,79.02291,56.09647,55.693977,55.350773,54.613995,61.292534,52.99844,48.581047,0,166.0
54.51016,44.945297,49.38761,58.66441,65.01799,73.47154,72.215324,69.3392,67.76339,70.33093,80.166855,81.462494,64.21531,64.25198,62.448822,61.600178,66.66701,59.586346,56.253975,0,167.0
59.327732,47.965828,52.136356,60.592197,66.383514,73.893394,72.4986,66.901665,70.89124,76.88545,84.013435,84.86717,64.351364,63.847404,65.29318,65.3665,70.68221,65.66368,61.768486,0,168.0
55.29949,44.00285,46.114628,56.51806,65.458595,75.784225,70.1253,71.32907,64.485085,71.53978,79.89798,80.91343,59.947716,63.026268,61.53438,60.760914,66.41426,62.244743,57.727146,0,169.0
63.564312,53.53773,49.823734,56.27521,62.26512,69.09099,62.143356,53.734325,55.273266,68.292725,76.52019,78.30272,68.017715,61.676056,65.880264,64.65398,67.73454,66.52547,60.585083,0,170.0
60.07224,51.05785,53.544247,64.74913,72.04848,71.01654,67.25881,66.30866,64.187996,69.97301,78.860825,80.29167,66.39608,63.48503,64.81426,64.38319,67.38503,64.55905,60.753517,0,171.0
81.84783,75.75028,64.95828,63.061047,61.482315,64.13221,63.36759,61.30569,60.392166,68.34876,76.71622,77.990166,65.71948,61.63716,65.591774,65.41581,68.56509,66.09627,63.464333,0,172.0
74.47274,65.27,64.243454,64.44693,68.303604,74.400375,75.36997,72.30668,70.272,73.667946,82.53957,83.68768,73.34979,69.29859,67.43207,66.03477,68.775375,60.63007,56.936317,0,173.0
57.367725,48.478348,51.657265,60.350098,67.457375,76.32769,73.80978,71.448166,71.81175,74.25906,81.37827,82.646194,64.58867,67.888245,65.89653,64.981255,69.12137,63.045536,59.51428,0,174.0
50.18686,42.245663,46.30338,56.217545,66.028145,74.81844,69.2661,71.43959,67.46596,72.55467,80.213326,81.51176,64.37003,66.86634,66.60948,66.414246,70.505264,65.87904,63.338238,0,175.0
58.292866,46.3075,47.78012,55.022823,56.05204,55.55601,52.15312,46.344955,50.34502,69.01455,76.28292,77.214134,59.85489,59.3565,65.15455,65.52432,69.44454,66.09048,68.16781,0,176.0
55.87524,47.329975,54.075768,65.22364,72.811325,71.48739,62.873985,61.952625,58.519577,66.935555,76.640045,78.43657,67.47331,59.548473,59.214325,57.950634,60.97255,59.560646,56.03039,0,177.0
54.6367,44.167282,48.060753,60.00274,71.62244,75.73029,67.17299,66.697914,62.270676,69.110176,77.67017,78.61708,65.314896,63.372578,63.56753,62.56629,66.20434,59.364243,59.033424,0,178.0
60.451584,51.424225,54.76692,63.24817,70.23161,74.07499,68.574585,66.6432,63.54761,69.35226,78.30946,79.856575,68.531876,64.3287,66.75737,64.303696,67.75867,64.60867,60.363503,0,179.0
58.428658,51.482765,56.828773,64.63254,72.5755,79.50152,74.18486,71.327644,70.51236,75.70969,81.6589,82.189514,61.8102,64.076355,64.117424,65.55054,72.108986,68.44952,63.52629,0,180.0
49.741577,39.608147,41.211903,50.442715,55.448936,54.81807,49.85855,43.44201,48.577328,71.3712,78.036934,79.11541,75.06519,66.625755,74.65843,73.95179,73.61191,69.10767,75.09415,0,181.0
54.803097,47.03565,51.888496,62.69807,71.020004,77.66535,70.987526,69.56982,65.38222,68.81244,78.581184,80.22344,56.891315,57.382042,55.65958,55.16814,60.90868,53.155697,49.94029,0,182.0
50.30314,43.05223,51.06523,62.117935,69.31234,73.981895,70.65871,66.03797,69.62296,74.15451,81.12748,82.21603,58.152042,62.196243,63.59906,64.086426,69.87995,61.909336,58.97041,0,183.0
63.95452,56.69506,58.43239,63.453655,67.07513,69.48765,64.8502,67.00316,61.623215,67.382225,76.934425,78.48169,65.76673,61.528103,60.984646,60.74503,64.53619,59.35261,56.433426,0,184.0
60.318977,52.920353,56.342243,63.67444,64.56051,64.210785,59.667023,55.780323,57.75544,69.0737,77.09323,78.61637,60.169594,60.70564,64.52283,63.31661,66.09126,64.237915,60.19285,0,185.0
57.18401,48.83616,53.383022,62.27699,70.245186,70.61897,62.071537,56.588753,58.08096,70.10091,78.649345,80.475876,58.998596,60.49673,58.864098,58.699852,66.90599,56.125526,53.11947,0,186.0
61.8735,52.79321,51.61437,58.32797,63.88322,69.68376,68.91306,63.125122,65.43275,66.55061,76.36286,77.93033,63.472874,62.158596,62.27845,61.0757,65.715576,59.84277,56.577343,0,187.0
55.259686,46.885826,47.63577,56.35058,60.867794,66.63392,65.4249,59.861164,68.45455,75.24626,81.618454,82.9194,76.34605,71.83133,73.12619,72.03943,73.724434,70.46067,67.43792,0,188.0
60.336994,55.825703,64.886185,71.497505,76.52096,77.80518,73.31325,68.23906,67.7434,74.44986,82.60445,83.56743,60.45332,61.403458,60.48747,60.425735,67.00858,60.481678,57.047836,0,189.0
53.70777,46.874214,53.25002,67.52743,72.68712,75.112816,72.239655,66.04924,71.77143,71.76282,79.285736,80.04171,66.141685,65.29619,66.38888,66.02305,69.21666,63.85796,62.139446,0,190.0
70.4179,61.750286,65.65905,71.77449,75.373024,74.13302,68.96271,68.15786,64.9667,72.37365,80.47811,81.84207,64.58142,63.913715,63.38499,62.257027,66.21786,59.67983,57.76696,0,191.0
72.30861,59.031265,52.431416,58.647854,65.135254,75.996925,67.59928,63.093323,61.293022,70.180565,78.05528,79.32149,67.6943,65.78993,66.41882,64.92664,66.837326,67.62819,63.56873,0,192.0
67.48463,59.887688,63.542217,70.76019,77.25176,78.963936,69.69707,68.220116,62.976868,65.66907,76.35823,77.94424,59.442066,62.20246,60.23762,60.962765,65.92056,57.289482,55.457993,0,193.0
57.2503,45.342533,48.284317,58.863216,67.20609,71.54286,65.465965,65.56476,61.483562,68.27715,77.32969,78.948265,62.940155,63.872646,62.598972,61.990517,65.72281,60.05954,57.944733,0,194.0
72.13732,64.70135,62.60074,63.78212,68.69277,69.956696,65.37812,63.32763,61.54474,70.03259,77.848434,79.52572,59.544502,56.92572,58.519257,57.94038,63.30789,60.163307,54.939682,0,195.0
61.386417,54.150955,55.923588,63.436974,63.91998,62.702457,60.408306,57.188503,58.875595,71.68361,78.270546,79.61561,70.89854,65.125946,70.70631,70.49017,71.31843,70.350525,69.186935,0,196.0
67.83728,58.748722,55.601067,59.50914,62.62176,65.00013,63.054977,60.55727,60.265713,69.74949,78.03194,79.646614,66.89236,60.328163,62.12995,61.497353,64.38984,62.30824,58.00353,0,197.0
59.134083,48.59836,49.062344,57.265156,64.428535,70.8995,62.07496,58.33773,56.413425,66.90225,77.11078,79.118195,63.409466,57.488365,58.65132,57.84791,62.27947,58.758766,54.7382,0,198.0
59.477585,47.629208,50.93618,61.679054,68.14863,68.02664,63.789032,64.697,58.54296,62.985523,73.99743,75.787796,58.616673,54.259647,52.723564,52.18682,57.250343,52.84481,48.240154,0,199.0
59.717983,48.11713,52.35942,64.09266,71.84686,79.0444,77.15042,73.08695,74.101105,75.50222,82.205925,83.02791,57.70304,61.64205,58.631306,58.805542,66.90697,57.6176,53.999947,0,200.0
58.54827,48.85256,55.040234,65.43605,70.387024,67.011734,63.771183,63.598587,64.05274,71.81647,80.62959,82.07203,62.0387,58.99456,60.28386,59.148193,64.671555,59.55567,55.242073,0,201.0
72.60021,60.811157,66.07938,71.209015,74.4734,77.304955,73.49432,68.68028,69.57419,76.73836,84.322,85.90195,67.91232,67.32887,66.77499,66.44623,71.08888,66.13922,62.08697,0,202.0
58.585484,49.86857,51.74697,60.268402,67.77047,71.76848,62.83502,55.787216,56.6663,72.47569,80.260605,81.44568,72.96113,64.971725,68.45897,65.76021,68.05923,67.81891,64.93845,0,203.0
60.611057,52.191956,56.748802,59.992725,62.679546,68.61404,68.579155,63.486897,70.526924,75.76119,81.937706,83.17982,68.24706,66.08793,66.163895,66.320786,71.54289,63.670654,60.383255,0,204.0
56.274544,45.950542,49.624187,60.046787,68.47669,77.40338,77.64887,74.33596,72.3137,74.13308,82.462105,83.860176,59.54934,59.813583,59.936153,61.59312,66.68183,56.359333,55.119766,0,205.0
51.44648,42.517185,45.739468,56.110287,66.163475,69.53031,61.30011,59.738033,56.709923,66.67149,76.36889,77.84071,62.186802,58.182762,59.383583,58.584435,62.571777,62.420517,56.65599,0,206.0
56.421173,46.846493,49.044758,58.791058,67.49594,80.14022,78.366264,74.07155,70.743256,72.97402,80.8349,82.18857,66.849174,63.978622,65.189354,64.37774,67.96888,63.86312,60.67094,0,207.0
57.157715,47.073357,48.1542,56.8733,63.087418,70.465935,63.536465,62.639366,58.466156,66.66223,76.7018,78.25376,65.34759,63.735886,64.703926,63.547253,65.168365,62.20023,59.71844,0,208.0
48.37353,39.712082,42.995598,51.851143,60.3588,65.11719,59.238605,57.59349,56.59502,69.828186,78.063416,80.05928,65.958496,60.66159,63.95459,63.282406,66.62896,67.17103,62.45402,0,209.0
60.403572,52.60994,57.482815,64.792595,69.585106,75.39318,74.79204,69.45431,69.941666,72.46341,81.34045,82.82979,69.26667,66.265755,62.323784,60.892963,64.535225,56.19762,53.456722,0,210.0
59.817253,50.165367,52.464954,62.409847,69.95262,77.42081,77.95554,69.530846,76.12543,78.75276,83.7158,84.77992,73.896805,71.865585,75.03222,73.49672,74.88091,70.57349,66.65495,0,211.0
61.54712,48.679672,46.86507,53.2463,57.443237,60.161964,54.124496,49.71386,49.995213,64.71573,74.368095,76.30044,59.499825,54.458298,56.151123,55.085438,59.373074,58.740147,53.7517,0,212.0
58.209038,48.52167,50.51285,61.146175,70.615944,73.161575,65.22725,61.978638,61.289642,70.437195,77.92507,79.22888,61.599,62.129192,65.17467,64.489914,66.74935,67.73278,63.906975,0,213.0
64.98611,55.305134,56.32885,65.43548,70.45618,74.17307,70.04747,67.46327,66.00993,71.89872,80.08847,81.49522,69.3107,66.703125,66.16236,65.34832,67.700935,61.53269,59.703003,0,214.0
63.172977,55.24016,58.72456,67.3157,70.697945,72.97544,69.15374,66.32664,65.171394,70.006645,77.87014,79.45203,67.92167,66.230865,67.727196,66.399086,69.56678,64.86401,60.707306,0,215.0
51.353508,41.52797,48.34858,59.27745,66.332535,75.560875,69.220085,67.79539,64.499626,70.323425,79.17234,80.44006,61.175503,62.010914,60.229725,59.06404,63.556038,60.37963,54.582085,0,216.0
53.29773,42.635735,47.790936,59.08569,61.127663,61.33458,59.046467,54.61477,58.181755,66.52958,75.38957,76.96263,68.84039,62.801903,66.19596,64.475204,67.50744,66.95299,61.330753,0,217.0
58.3535,49.407776,51.095802,63.769997,71.57522,69.058495,65.35467,63.47493,64.70407,73.87356,81.59655,82.71521,61.393078,64.3443,63.89778,63.679283,68.516655,62.521423,59.147186,0,218.0
65.90427,61.883343,63.948517,66.42868,68.95333,74.17152,73.93302,67.269936,68.10123,70.68809,79.82764,81.090096,67.80213,65.37221,61.706615,61.48956,64.54131,59.102184,54.772205,0,219.0
53.701393,43.63355,43.12514,49.527653,55.001152,61.687366,57.54632,53.934723,55.615147,69.657005,78.28509,79.56855,60.04864,62.45179,62.734287,61.15778,67.0921,61.82655,59.473915,0,220.0
61.33198,51.51824,54.994328,61.854465,67.140434,76.2606,75.16499,72.00051,70.62878,72.021645,80.01824,81.66959,70.44129,69.74565,65.97719,65.45672,68.36505,62.83849,58.593006,0,221.0
56.273216,44.580765,42.972107,42.261898,41.681488,43.436687,44.481667,42.701054,47.286045,70.419075,78.705376,79.97059,61.178738,53.33984,60.579536,61.587925,68.50317,56.186928,53.964935,0,222.0
50.89631,42.050476,45.48673,55.06156,63.13644,75.785286,76.23775,69.633026,73.164085,73.926186,82.91867,84.32486,54.047012,54.562523,53.564365,53.613483,62.3877,52.67974,48.12041,0,223.0
56.52415,45.042522,48.886948,59.93901,66.561874,74.85573,72.11602,68.80271,66.0052,70.01355,78.45155,79.870544,70.34205,65.67406,66.56569,65.24981,67.20746,62.325306,57.519943,0,224.0
53.970615,44.47761,49.005527,59.71452,67.23983,71.407845,70.37639,70.176956,68.674576,71.890274,80.930374,82.25875,57.510143,58.98959,60.27388,60.31672,66.20848,59.78083,55.297882,0,225.0
84.198555,74.45426,60.77124,59.5829,60.404324,61.757915,55.452168,48.42296,52.35295,67.02896,76.116646,77.86603,65.93752,61.171032,67.73332,66.23369,67.86598,62.807266,61.08048,0,226.0
55.772232,44.520477,46.598293,56.820286,64.69773,74.74404,73.53288,68.80972,68.54977,68.67906,79.16148,80.8092,61.746586,58.879723,58.03988,57.213276,62.669636,55.802788,52.53215,0,227.0
52.039795,42.30573,48.599644,61.619038,67.86555,73.9465,76.18935,72.700966,74.55337,81.135765,86.42454,87.23721,62.22403,64.81465,65.31484,65.51654,71.947655,67.30445,63.02038,0,228.0
61.914234,50.132267,47.352715,52.81642,54.589695,56.501007,51.746655,45.53868,49.708553,65.64815,74.60612,76.175735,63.867233,54.75807,60.683926,59.673233,63.60372,64.678345,59.850067,0,229.0
63.337624,56.412983,58.915348,65.6308,68.81978,67.30195,63.221516,57.594902,60.343956,72.928764,79.897194,81.38156,68.789154,61.871826,68.392494,66.58076,70.32017,71.49669,66.833176,0,230.0
52.0195,44.03194,50.41539,59.81187,66.667595,73.958275,75.47282,67.910446,71.42665,70.07801,79.97894,81.531975,58.561474,61.470688,59.49545,58.755356,64.555084,56.765366,52.745293,0,231.0
64.49427,51.68404,50.6625,60.70225,70.51256,77.93993,77.64862,75.35132,74.10953,76.18233,82.24982,82.93826,67.69593,67.25613,67.6196,67.055565,71.76676,64.82393,63.787342,0,232.0
57.89385,48.50525,50.563557,60.42515,69.449135,72.44826,63.65139,58.608963,59.838,70.98274,77.864784,79.62296,63.35906,60.4921,64.550964,63.90044,68.30776,62.772568,60.830814,0,233.0
62.93081,54.20579,56.690395,64.8719,66.75298,64.43752,60.28915,58.092087,57.52501,66.39831,75.38953,77.022125,61.58388,58.823235,61.86592,61.168583,64.680954,59.523617,57.162796,0,234.0
50.391804,41.062656,45.44122,55.742043,64.14377,74.38587,73.90762,67.30602,74.23561,79.43694,84.74353,85.488785,68.365,68.56034,68.54458,69.05258,75.37606,64.54464,66.3791,0,235.0
70.66832,65.487175,62.00091,61.578262,64.80108,72.45483,66.15318,61.963303,60.122116,69.7709,78.81128,80.442986,65.90657,64.24294,64.12943,62.061035,64.2822,61.117863,57.23856,0,236.0
60.76036,51.884388,57.502937,58.650417,60.1557,61.087845,58.056744,53.708355,55.987705,65.616066,74.65612,76.79881,65.71998,60.534893,63.311565,62.65772,64.561424,62.748314,58.29692,0,237.0
59.792667,50.487457,51.149963,59.239483,66.2675,68.7649,59.291737,53.117416,53.02143,68.829216,77.52314,78.97416,61.919373,59.51709,60.58748,58.52546,62.124992,60.761745,56.31172,0,238.0
59.80551,51.573692,54.242783,61.331898,66.766235,74.15788,74.333115,74.014366,70.67513,69.29312,80.08371,81.696175,54.7453,56.45558,57.55773,57.931828,64.07549,56.544228,52.34496,0,239.0
51.342155,40.866924,46.18163,55.28359,64.254745,73.250755,73.80838,68.874886,70.66611,71.44448,80.415054,81.890434,65.72237,67.843864,65.60604,64.6474,68.03647,61.489914,58.733837,0,240.0
